rooms,price,price_on_m,first_pay,total_area,living_area,kitchen_area,deposit,comission,prepay,und,und_time,und_type,und_dist,floor,floor_cnt,build_year,lng,lat,link,tel,description
3,45000,671.64,121500.0,67.0,42.0,10.0,45000.0,70.0,1.0,Горьковская,14.0,пешком,1260.0,4,11,1997.0,44.009104,56.320032999999995,https://nn.cian.ru/rent/flat/225848839/,tel:+79918997550,"Сдам квартиру на улице Ошарская, есть вся необходимая мебель и техника. Квартира сдается впервые, всё новое.
Рядом Кремль, бизнес-центры, театры, площади Горького, Минина и Пожарского, Свободы; улицы Большая Покровская, Октябрьская, Грузинская, Горького, Алексеевская, Варварская. 
ОСТАЛИСЬ ВОПРОСЫ, ЕСТЬ ЖЕЛАНИЕ ПОСМОТРЕТЬ - ЗВОНИТЕ!"
2,45000,681.82,112500.0,66.0,40.0,12.0,45000.0,50.0,1.0,Московская,5.0,на транспорте,3500.0,9,9,2009.0,43.98157,56.311217000000006,https://nn.cian.ru/rent/flat/247194076/,tel:+79918997550,"Сдам квартиру в центре города в новом кирпичном доме улице Максима Горького. Современный ремонт, есть вся необходимая мебель и техника. Фото полностью соответствует. Рядом площадь Горького, площадь Лядова, ТЦ Небо, улица Воровского, Малая Ямская, Ильинская, Красносельская, Белинского, Звездинка, Большая Покровская. Коммунальные платежи включены.
ОСТАЛИСЬ ВОПРОСЫ, ЕСТЬ ЖЕЛАНИЕ ПОСМОТРЕТЬ - ЗВОНИТЕ!"
3,40000,597.01,110000.0,67.0,45.0,10.0,50000.0,50.0,1.0,Горьковская,4.0,на транспорте,2800.0,4,5,1953.0,44.014996999999994,56.329327,https://nn.cian.ru/rent/flat/245339299/,tel:+79918997550,"Сдам квартиру в центре города в кирпичном доме улице Верхне Волжская набережная. Всё как на фото, есть вся необходимая мебель и техника. Возможна парковка на территории дома. Рядом площадь Сенная, площадь Минина и Пожарского, памятник Чкалова, университеты, ТЦ Шоколад, ФизКульт, улица Большая Печерская, Трудовая, Семашко, Горького, Белинского, Ковалихинская, Ульянова, Большая Покровская. 
ОСТАЛИСЬ ВОПРОСЫ, ЕСТЬ ЖЕЛАНИЕ ПОСМОТРЕТЬ - ЗВОНИТЕ!"
2,40000,534.76,88000.0,74.8,33.8,11.4,20000.0,70.0,1.0,Горьковская,13.0,пешком,1170.0,3,13,2013.0,44.004774,56.309374,https://nn.cian.ru/rent/flat/220911567/,tel:+79918997550,"Сдам квартиру в центре города в новом доме улице Тимирязева в ЖК Пушкинский. Современный ремонт, есть вся необходимая мебель и техника. Рядом площадь Горького, площадь Лядова, ТЦ Небо, улица Оранжерейная, Малая Ямская, Ильинская, Красносельская, Белинского, Звездинка, Большая Покровская, парк Пушкина. Парковка за шлагбаумом, также есть подземный паркинг. Дополнительно оплачиваются коммунальные платежи.
ОСТАЛИСЬ ВОПРОСЫ, ЕСТЬ ЖЕЛАНИЕ ПОСМОТРЕТЬ - ЗВОНИТЕ!"
1,40000,952.38,108000.0,42.0,22.0,7.7,40000.0,70.0,1.0,Горьковская,7.0,пешком,630.0,7,10,,43.986277,56.312889,https://nn.cian.ru/rent/flat/253901764/,tel:+79918996323,"Впервые сдается уютная, светлая, комфортная квартира в центре. Всё новое- качественная отделка, мебель, техника, посуда, кухонные принадлежности, постельное белье- полный комплект для комфортного проживания ждет аккуратного некурящего арендатора или пару, без животных. Ортопедический угловой диван с топпером очень удобен и комфортен для сна. Оплата по квитанциям и счётчикам дополнительно. Рядом метро, Площадь Горького, мосты, исторический центр, вся инфраструктура и транспорт. Оперативный показ, без предоплат."
3,40000,363.64,88000.0,110.0,57.6,20.2,20000.0,70.0,1.0,Горьковская,8.0,пешком,720.0,16,17,2009.0,44.003103,56.31205500000001,https://nn.cian.ru/rent/flat/253952063/,tel:+79587280092,новый дом в районе Парка Пушкина. Современная мебель и вся бытовая техника. Планировка: кухня студия+ две спальни. Сдается на долгосрочную аренду. Фото соответствуют
3,40000,444.44,60000.0,90.0,47.2,40.0,0.0,50.0,1.0,Парк культуры,1.0,пешком,90.0,3,5,2004.0,43.859309,56.242814,https://nn.cian.ru/rent/flat/240549948/,tel:+79587289845,"Шикарная квартира премиум класса в самом центре Автозаводского района!
Метро Парк культуры около дома, парк культуры отдыха, детские и спортивные площадки, школы, детские садики, Несколько Торговых центров, поликлиника, фитнес, бассейн все в шаговой доступности!
Квартира с качественным дорогим ремонтом, большая кухня гостинная с выходом на балкон, спальня, детская, с/уз душевая кабина+джакузи. Кондиционеры, вся бытовая техника, посуда, постельные принадлежности, скоростной интернет.
Дом 2004 года постройки. Тамбур на 2 квартиры!
Остались вопросы звоните, пишите!
Возможно договорится о фиксированной цене, работаем с Юр. Лицами."
3,47000,470.0,90500.0,100.0,52.4,18.3,20000.0,50.0,1.0,Горьковская,28.0,пешком,2520.0,2,9,2004.0,44.028777000000005,56.32318299999999,https://nn.cian.ru/rent/flat/219980054/,tel:+79587280092,"новый элитный дом в историческом центре города, рядом верхне-волжская набережная, Кремль, большая Покровская. Квартира сдается впервые! ремонт современный, полностью укомплектована мебелью и бытовой техникой. Планировка:кухня студия+2спальни.Парковка за шлагбаумом и подземная. Сдается на длительный срок. Фото соответствуют"
3,47000,746.03,110500.0,63.0,41.0,6.5,40000.0,50.0,1.0,,,,,4,5,,43.998018,56.321127000000004,https://nn.cian.ru/rent/flat/252628112/,tel:+79587263302,"квартира в центре города, в отличном состоянии после капитального ремонта, в квартире есть вся необходимая мебель, встроенный кухонный гарнитур с техникой, 2-камерный холодильник, стиральная машина-автомат, кухня-гостиная, сдается впервые, на длительный срок, в шаговой доступности остановка общественного транспорта, магазины."
3,50000,416.67,112500.0,120.0,62.9,22.0,27500.0,70.0,1.0,Горьковская,35.0,пешком,3150.0,8,19,2010.0,44.037418,56.322829000000006,https://nn.cian.ru/rent/flat/239003107/,tel:+79587280092,"Элитный дом с закрытой территорией, в самом центре города. Квартира с евро ремонтом, современная мебель и вся бытовая техника. Сдается на длительный срок, фото соответствуют."
3,50000,384.62,105000.0,130.0,68.1,23.8,25000.0,60.0,1.0,Горьковская,13.0,пешком,1170.0,4,6,2003.0,44.000434999999996,56.321486,https://nn.cian.ru/rent/flat/233608357/,tel:+79587280092,"Элитный дом в самом центре города, с закрытой территорией, видеонаблюдением,консъержем.Квартира с евро ремонтом, современная мебель и вся бытовая техника. Сдается на долгосрочную аренду, любая форма оплаты, фото соответствуют"
3,50000,961.54,60000.0,52.0,28.0,8.0,20000.0,80.0,0.0,,,,,3,3,,44.011951,56.320847,https://nn.cian.ru/rent/flat/254742856/,tel:+79587291962,Стильная  чистая квартира    . Дом рядом с 40 лицеем. Могу дать временную регистрацию  .Агент выходит на показы.
3,50000,666.67,100000.0,75.0,35.0,27.0,50000.0,0.0,1.0,Горьковская,6.0,пешком,540.0,6,8,2005.0,43.989628,56.311181999999995,https://nn.cian.ru/rent/flat/254705612/,tel:+79918998414,"Просторная квартира со стильным современным ремонтом прекрасно подойдёт для изысканного арендатора !

Дизайнером продумано всё необходимое для комфортного проживания - просторная кухня-гостиная, спальня и детская, гардеробная комната с полным оснащением + кладовка для хранения.

Квартира полностью укомплектована мебелью и бытовой техникой!

Дом кирпичный повышенной комфортности построен из самого экологичного, надёжного и долговечного материала - кирпича. Классические технологии строительства обеспечивают хорошую шумоизоляцию. И окна квартиры выходят в тихий двор, никакого шума и суеты, что бесспорно важно для проживания в центре города !!!

Дополнительный приятный элемент комфорта - подземный паркинг в доме в собственности, можно снять 2 места в аренду. Помимо этого огороженная наземная парковка во дворе дома.

Здесь всё рядом - метро Горьковская и пл. Максима Горького, транспортная доступность в любую часть города, ул. Большая Покровская для неспешных прогулок, торговый центр НЕБО, магазины, фитнес клубы и рестораны."
2,50000,625.0,135000.0,80.0,55.0,14.7,50000.0,70.0,1.0,Горьковская,12.0,пешком,1080.0,12,18,,43.982334,56.31209499999999,https://nn.cian.ru/rent/flat/194048736/,tel:+79587292138,"Новая квартира,в сдаче не была,ЖК Дом с Террасами"
3,50000,476.19,110000.0,105.0,55.0,19.3,25000.0,70.0,1.0,Горьковская,7.0,пешком,630.0,7,9,2006.0,44.00012,56.311102000000005,https://nn.cian.ru/rent/flat/201736145/,tel:+79587280137,"Центр города,элитный дом,своя парковка,рядом с парком Пушкина,вся техника BOSCH,есть все для комфортного проживания,рядом Горького,ТЦ Небо."
2,50000,588.24,110000.0,85.0,44.5,15.6,25000.0,70.0,1.0,Горьковская,29.0,пешком,2610.0,2,5,2001.0,44.026522,56.324461,https://nn.cian.ru/rent/flat/255529198/,tel:+79587280137,"Центр города, в квартире есть все необходимое для комфортного проживания, развитая инфраструктура, шаговая доступность до Минина, Горького, Белинского, пл.Сенная, Волжская Набережная."
2,50000,505.05,135000.0,99.0,51.9,18.2,50000.0,70.0,1.0,Горьковская,13.0,пешком,1170.0,10,16,2011.0,43.997955,56.307131999999996,https://nn.cian.ru/rent/flat/254740016/,tel:+79587280137,"Центр города.
В квартире есть все необходимое для комфортного проживания.
Система кондиционирования, тёплые полы.
Рядом Парк Пушкина, Белинского, Славянская, ТЦ Небо, Тверская."
2,50000,892.86,85000.0,56.0,29.3,10.3,0.0,70.0,1.0,Горьковская,16.0,пешком,1440.0,10,19,,44.016551,56.319244999999995,https://nn.cian.ru/rent/flat/252684759/,tel:+79587298725,"ЖК Дом на Свободе.
В квартире есть все необходимое для комфортного проживания.
Центр города, развитая инфраструктура.
Закрытая придомовая территория.
Рядом Варварская, Минина, Большая Покровская, Белинского."
3,40000,320.0,80000.0,125.0,74.0,22.0,20000.0,50.0,1.0,Горьковская,3.0,на транспорте,2100.0,4,9,2007.0,44.021482,56.314252,https://nn.cian.ru/rent/flat/256833912/,tel:+79587293733,"Сдаем большую трешку в центре. Дополнительно оплачиваются коммунальные платежи полностью.
На остальные вопросы,отвечу по телефону. В стоимоть входит парковочное место в подземном паркинге на 1 а\м."
2,50000,555.56,85000.0,90.0,47.2,16.5,0.0,70.0,1.0,Горьковская,2.0,на транспорте,1400.0,13,14,2004.0,44.021087,56.319295,https://nn.cian.ru/rent/flat/241668760/,tel:+79587299247,"Сдаем большую светлую квартиру в новом доме с высокими потолками в самом центре  рядом с площадью Свободы и ТРЦ ЭТАЖИ.
На 1м этаже в доме огромный продуктовый, а также Мяснов и отдохни. Рядом с домом автобусная остановка и развилка. До Кремля 10 минут пешком.
Красивый ремонт и мебель. В квартире очень светло и тихо. Высокие потолки и панорамные окна в пол.
Для вещей большая гардеробная и шкаф купе в спальне.
В подъезде установлено собственное видеонаблюдение, в случае необходимости можно посмотреть то, что происходит за входной дверью онлайн и в записи.
Телевизор подключен к кабельному телевидению, так же в квартире есть интернет WI-FI,посудомоечная машина и кондиционеры.
Идеальная квартира для проживания одного делового человека или пары. Сдаем только на длительный срок, чистоплотным и платежеспособным."
2,50000,781.25,110000.0,64.0,33.5,11.7,30000.0,60.0,1.0,Горьковская,3.0,на транспорте,2100.0,5,10,2007.0,44.023053999999995,56.316154000000004,https://nn.cian.ru/rent/flat/254640077/,tel:+79587296603,"Сдаю 2-х комнат.квартиру на ул.Невзоровых.Рядом ул.Белинского,ул.Генкиной,ул.Ванеева.Квартира с евроремонтом.Вся мебель и техника присутствует.есть кондиционер.На дл.срок.В оплату включены все коммунальные платежи.Отдельно только интренет."
2,45000,818.18,76500.0,55.0,28.8,10.1,0.0,70.0,1.0,Горьковская,11.0,пешком,990.0,9,22,,44.000434999999996,56.307117000000005,https://nn.cian.ru/rent/flat/254062134/,tel:+79587299247,"Сдаем красивую видовую квартиру в ЖК АФИНЫ в доме с высокими потолками и большими окнами, а также неоспоримым плюсом будет многоуровневый подземный парковкинг. Квартира с современной планировкой кухня-гостиная ,спальня с гардеробной.
Сдаем на длительный срок ,квартира свежая в первые руки, светлая, просторная и теплая.
Дом расположен в деловом месте города, рядом много продуктовых и хозяйственных магазинов, недалеко средной рынок, Word Class Пушкинский и новый огромный ТРК НЕБО.
Рядом парк Пушкина и ресторан Онегин.
Вся техника в наличии, жк телевизор со smart тв, холодильник, микроволновая печь, кондиционеры, встраиваемая техника, варочная панель, посудомоечная машина и электрический духовой шкаф. Лоджия оборудована в плитке, электрический теплый пол поддерживает комфортную температуру. Сплит система бесшумная. Кухня мечта хозяйки, все очень удобно и эргономично, как, в принципе, и все в квартире сделано с душой и со вкусом.
Красивый вид на город в особенности вечером.
Прихожая с шкафом купэ, плюс отдельная гардеробная в спальне.
В подъезде установлено собственное видеонаблюдение, в случае необходимости можно посмотреть то, что происходит за входной дверью онлайн и в записи.
Телевизоры подключены к кабельному и smart телевидению, так же в квартире есть интернет WI-FI.
Квартира идеально подойдет для проживания как семейной пары так и одного делового человека."
2,50000,645.16,105000.0,77.5,36.5,17.5,30000.0,50.0,1.0,Горьковская,16.0,пешком,1440.0,8,19,,44.016551,56.319244999999995,https://nn.cian.ru/rent/flat/229492245/,tel:+79918997550,"Сдам квартиру на улице площадь Свободы, есть вся необходимая мебель и техника. Квартира сдается впервые, всё новое.

Рядом Кремль, бизнес-центры, театры, площади Горького, Минина и Пожарского, Свободы; улицы Ошарская, Большая Покровская, Октябрьская, Грузинская, Горького, Алексеевская, Варварская. 

ОСТАЛИСЬ ВОПРОСЫ, ЕСТЬ ЖЕЛАНИЕ ПОСМОТРЕТЬ - ЗВОНИТЕ!"
2,50000,781.25,140000.0,64.0,33.5,11.7,50000.0,80.0,1.0,Горьковская,19.0,пешком,1710.0,2,17,2011.0,44.018626,56.313947999999996,https://nn.cian.ru/rent/flat/228061823/,tel:+79587297458,"Вашему вниманию предлагается уютная стильная светлая luxury euro 2, студия с отдельной спальней и роскошной отделкой материалами высшего качества по проекту известного дизайнера. Итальянская дизайнерская мебель и  2 санузла позволят комфортно расположиться на период от 3 месяцев аккуратному арендатору или семейной паре, некурящим, без питомцев. Для удобства расчетов в цену всё включено."
2,50000,769.23,100000.0,65.0,40.0,11.9,50000.0,0.0,1.0,Горьковская,22.0,пешком,1980.0,3,10,,44.021446000000005,56.314477000000004,https://nn.cian.ru/rent/flat/242815183/,tel:+79918991022,"Сдается квартира в центре Нижнего Новгорода, новый ремонт в скандинавском-эко стиле, присутствует для техника, дом кирпичный. У подъезда всегда можно найти парковочное место.  Все необходимые магазины, апетки в шаговой доступности."
2,50000,769.23,115000.0,65.0,40.0,15.0,30000.0,70.0,1.0,,,,,3,5,2012.0,43.981291999999996,56.281566000000005,https://nn.cian.ru/rent/flat/251943737/,tel:+79587296411,"Приехали в наш город и подыскиваете квартиру в аренду для себя???? Предлагаю Вашему вниманию очень уютную квартиру в центре города. Хороший ремонт. Новая мебель и бытовая техника. Всё для Вас. Звоните, предложу различные варианты квартир в любой части города,по приемлемым для вас ценам."
2,45000,642.86,121500.0,70.0,36.7,12.8,45000.0,70.0,1.0,Горьковская,14.0,пешком,1260.0,4,6,,44.012077000000005,56.318681000000005,https://nn.cian.ru/rent/flat/224466520/,tel:+79587280137,"Квартира в элитном доме, малоквартирном доме, с огороженной закрытой территорией, в самом центре Нижнего Новгороде, видеонаблюдение, охрана, консьерж, квартира полностью укомплектована дорогой техникой и мебелью, развитая инфраструктура, в шаговой доступности пл. Свободы, пл.Минина, Варварская, Горького, Белинского, коммунальные платежи оплачиваются отдельно."
2,52000,812.5,113400.0,64.0,33.5,11.7,25000.0,70.0,1.0,Горьковская,12.0,пешком,1080.0,17,18,2016.0,43.982334,56.31209499999999,https://nn.cian.ru/rent/flat/203720373/,tel:+79587292138,"Сдаётся впервые квартира с дизайнерским ремонтом,в квартире вся техника ведущих мировых производителей,две гардероные.Отличный вид из окна,рядом пл.Горького,Белинского,Большая Покровская,Малая Ямская."
3,55000,478.26,123500.0,115.0,60.3,21.1,30000.0,70.0,1.0,Горьковская,5.0,пешком,450.0,3,5,2005.0,43.993185,56.311820999999995,https://nn.cian.ru/rent/flat/238822935/,tel:+79587280092,"Элитный дом в самом центре города, закрытая территория, круглосуточная охрана. Квартира с евро ремонтом, современная мебель и вся бытовая техника. Планировка: кухня студия+2спальни, кабинет, 2санузла.Есть 2места в подземном паркинге.Сдается на длительную аренду, возможно по безналу.Фото соответствуют"
3,55000,578.95,121000.0,95.0,49.8,17.4,27500.0,70.0,1.0,Горьковская,23.0,пешком,2070.0,7,7,2007.0,44.022677,56.316943,https://nn.cian.ru/rent/flat/240675571/,tel:+79587280092,"Новый дом в районе ТЦ Этажи, квартира с дизайнерским ремонтом,в очень хорошем состоянии, современная мебель и все бытовая техника. Планировка: кухня студия+спальня+кабинет (детская) . Сдается на долгосрочную аренду, фото соответствуют. Есть подземный паркинг"
3,55000,478.26,123500.0,115.0,60.3,21.1,30000.0,70.0,1.0,Горьковская,9.0,пешком,810.0,2,5,,43.985459999999996,56.310922,https://nn.cian.ru/rent/flat/240062851/,tel:+79587280092,"Элитный дом в самом центре города, в районе ТЦ небо, Пл.Горького.квартира с дорогостоящим евро ремонтом, современная мебель (матрас на кровать куплен новый) и вся бытовая техника. Сдается на длительный срок, любая форма оплаты. Есть место в подземном паркинге ща отдельную оплату"
3,55000,578.95,38500.0,95.0,70.0,15.0,0.0,70.0,0.0,,,,,3,10,,43.972937,56.302747,https://nn.cian.ru/rent/flat/256639634/,tel:+79587287456,"Сдаётся в аренду уютная трёхкомнатная квартира с дизайнерским ремонтом, в самом видовом доме Маршал Града, с шикарным видом на реку. Все комнаты изолированы. Площадь квартиры 95м2, квартира полностью оборудована для комфортного проживания, оснащена техникой, полностью мебелирована. 3 этаж. Так же есть подземное парковочное место, с лифтом с парковки сразу на этаж. В двух шагах современная детская площадка, прогулочная и вело-зона, продуктовый и хозяйственный магазин. Большая уличная парковка. В доме есть развивающий детский центр Маршалёнок. Квартира сдаётся впервые, всё новое! Торг.
Комиссия-50%."
3,55000,572.92,88000.0,96.0,50.3,12.0,55000.0,60.0,0.0,,,,,2,11,2011.0,44.020297,56.307072,https://nn.cian.ru/rent/flat/255865267/,tel:+79587298609,"Предлагается в аренду жильё премиум класса в центре города на улице Ошарская. В квартире выполнен эксклюзивный дизайнерский ремонт, соответствующий европейским стандартам. Огромная кухня-гостиная со всей необходимой встроенной бытовой техникой. Две роскошные, уютные спальни. Ванная комната с джакузи. Функциональная гардеробная. Парковочное место в подземном паркинге входит в стоимость аренды квартиры. 
Великолепная инфраструктура района и развитая транспортная сеть. Квартира сдаётся на длительный срок.  . Номер в базе: 5799678."
3,55000,550.0,93500.0,100.0,52.4,18.3,0.0,70.0,1.0,Горьковская,7.0,пешком,630.0,10,10,2006.0,43.994766,56.309774,https://nn.cian.ru/rent/flat/226276161/,tel:+79587280290,"Сдаётся большая евро-трёшка в самом центре города на ул. Белинского, большая кухня гостиная с панорамным видом на парк Пушкина, спальня с хорошей кроватью и ортопедическим матрасом и встроенной гардеробной + есть отдельная гардеробная комната, и кабинет, который по желанию может быть легко переоборудован в детскую. Есть тамбур, при входе. Ключи от шлагбаума во дворе. Отличная инфраструктура. Квартира сдаётся впервые, всё готово к вашему заселению. Звоните! Оперативный показ, в удобное для вас время! Рядом улицы: Студёная, Славянская, Костина, Горького, Тимирязева, Большая Покровская, Звездинка."
3,50000,806.45,125000.0,62.0,35.0,12.0,50000.0,50.0,1.0,Горьковская,16.0,пешком,1440.0,7,19,,44.016551,56.319244999999995,https://nn.cian.ru/rent/flat/247694834/,tel:+79918997550,"Сдам квартиру на улице площадь Свободы. Квартира сдается впервые, всё новое. Есть вся необходимая мебель и техника. Есть место в подземном паркинге за дополнительную плату.
Рядом Кремль, бизнес-центры, театры, площади Горького, Минина и Пожарского, Свободы; улицы Ошарская, Большая Покровская, Октябрьская, Грузинская, Горького, Алексеевская, Варварская. Дополнительно оплачиваются счетчики. Коммунальные платежи включены.

ОСТАЛИСЬ ВОПРОСЫ, ЕСТЬ ЖЕЛАНИЕ ПОСМОТРЕТЬ - ЗВОНИТЕ!"
3,55000,458.33,137500.0,120.0,62.9,40.0,55000.0,50.0,1.0,Горьковская,14.0,пешком,1260.0,6,6,2005.0,44.009822,56.320158,https://nn.cian.ru/rent/flat/248448607/,tel:+79587296542,"Сдаю 3-х комнатную квартиру в новом доме в самом центре города.
В квартире есть вся современная мебель и бытовая техника.
Выполнен дизайнерский ремонт по индивидуальному проекту. Есть подземный паркинг за отдельную плату.
Развитая инфраструктура: детские сады, школы, магазины, спорт клубы.
Рядом:  Ул Горького, Белинского, Варварская, Пл Свободы.

Дополнительно оплачиваются коммунальные платежи."
3,60000,500.0,132000.0,120.0,62.9,22.0,30000.0,70.0,1.0,Горьковская,27.0,пешком,2430.0,6,10,2004.0,44.028642,56.317527,https://nn.cian.ru/rent/flat/257557693/,tel:+79587280092,"Новый дом в самом центре города. Квартира ранее не сдавалась, современная мебель и вся бытовая техника.На долгосрочную аренду. Фото соответствуют. Есть место в подземном паркинге за отдельную оплату"
3,60000,545.45,126000.0,110.0,57.6,20.2,30000.0,60.0,1.0,Горьковская,6.0,пешком,540.0,2,10,,44.001728,56.312169999999995,https://nn.cian.ru/rent/flat/254885938/,tel:+79587280092,"ЖК Славянский квартал. Дом бизнес класса, парковка за шлагбаумом и подземная. Квартира с дорогостоящим ремонтом, планировка: кухня -студия+ две спальни. Сдается на долгосрочную аренду, фото соответствуют"
4,60000,444.44,161000.0,135.0,70.7,24.8,65000.0,60.0,1.0,Горьковская,8.0,пешком,720.0,2,5,2000.0,43.985415,56.311336,https://nn.cian.ru/rent/flat/253254664/,tel:+79587280092,"Элитный дом в самом центре города. 5минкэут пешком до ТЦ Небо, Большая Покровская. Квартира в очень хорошем состоянии, полностью укомплектована мебелью и бытовой техникой. Есть место в паркинге. Сдается на долгосрочную аренду, фото соответствуют. Любая форма оплаты."
2,60000,916.03,160000.0,65.5,30.0,13.0,70000.0,50.0,1.0,,,,,15,22,2014.0,44.080403000000004,56.307651,https://nn.cian.ru/rent/flat/254821883/,tel:+79587280371,"Сдаю на длительный срок 2 комнатную квартиру, в доме бизнес класса. Квартира полностью укомплектована, в идеальном состоянии.  Дорогая мебель и техника. В квартире теплые полы, большая гардеробная, лоджия. Панорамный вид на р.Волгу. Близко от центра города. Развитая инфраструктура, рядом ТЦ Фантастика, мед.клиника Тонус, кафе и рестораны, школа и дет. сады,  остановка общественного транспорта. Есть возможность арендовать место в подземном паркинге."
5,65000,325.0,132500.0,200.0,104.8,36.7,35000.0,50.0,1.0,Горьковская,26.0,пешком,2340.0,6,6,1997.0,44.025588,56.322340000000004,https://nn.cian.ru/rent/flat/255120614/,tel:+79587280092,"Элитный дом в самом центре города, 5минут до Верхне-Волжской набережной, Пл.Минина. Двухуровневая квартира, полная комплектация (мебель, техника), парковка закрытая. Сдается на долгосрочную аренду, фото соответсвуют"
2,65000,812.5,136500.0,80.0,41.9,14.7,32500.0,60.0,1.0,Горьковская,35.0,пешком,3150.0,6,19,2010.0,44.037418,56.322829000000006,https://nn.cian.ru/rent/flat/250837660/,tel:+79587298725,"ЖК Парус.
В квартире есть все необходимое для комфортного проживания.
Удобная транспортная развязка.
Развитая инфраструктура.
Дом с закрытой территорией.
Подземный паркинг.
Шаговая доступность до Минина, Большая Печерская, Сенная, Белинского."
2,55000,775.74,153000.0,70.9,34.0,13.1,65000.0,60.0,1.0,Горьковская,7.0,пешком,630.0,4,10,,43.994039,56.309619,https://nn.cian.ru/rent/flat/249045333/,tel:+79918997550,"Сдам квартиру на улице Белинского, есть вся необходимая мебель и техника, все как на фото. Хорошее месторасположение, развитая инфраструктура и транспортная развязка. Рядом парк Пушкина, парк Кулибина, пл. Горького, пл. Лядова, улицы Студеная, Новая, Костина, Славянская, Звездинка, Тимирязева. 

ОСТАЛИСЬ ВОПРОСЫ, ЕСТЬ ЖЕЛАНИЕ ПОСМОТРЕТЬ - ЗВОНИТЕ!"
3,70000,388.89,140000.0,180.0,94.3,33.0,35000.0,50.0,1.0,Горьковская,5.0,пешком,450.0,7,8,2008.0,44.00083,56.312365,https://nn.cian.ru/rent/flat/255054418/,tel:+79587280092,"ЖК Славянский квартал. Квартира с дорогостоящим ремонтом в классическом стиле. Полностью укомплектована мебелью и бытовой техникой. Сдается на долгосрочную аренду, фото соответствуют"
3,70000,608.7,140000.0,115.0,60.3,21.1,35000.0,50.0,1.0,Горьковская,11.0,пешком,990.0,6,8,2010.0,44.001666,56.319479,https://nn.cian.ru/rent/flat/230322940/,tel:+79587280092,"Дом бизнес класса (подземный паркинг, охрана) в самом центре города (рядом Б. Покровская, Пл.Минина, Нижегородский Кремль). Квартира с дизайнерским ремонтом, дорогостоящая мебель и вся бытовая техника. Планировка: кухня студия+спальня, детская (кабинет) . Сдается на долгосрочную аренду, любая форма оплаты"
2,70000,875.0,179000.0,80.0,41.9,14.7,60000.0,70.0,1.0,Горьковская,19.0,пешком,1710.0,3,7,2016.0,43.994192,56.32528000000001,https://nn.cian.ru/rent/flat/224468457/,tel:+79587280137,"Квартира с новым эксклюзивным ремонтом, в элитном доме, исторический центр города в шаговой доступности от кремля, закрытая территория, консьерж, видеонаблюдение, парковочное место на тёплой подземной парковке включено в стоимость, хорошо развитая инфраструктура, кафе, рестораны, в квартире никто не проживал, все новое."
5,70000,388.89,70000.0,180.0,58.0,18.0,0.0,0.0,1.0,Стрелка,2.0,пешком,180.0,8,9,1996.0,43.957989000000005,56.334945999999995,https://nn.cian.ru/rent/flat/252213393/,tel:+79587290636,"Квартира рядом с новым стадионом.Большая площадь.4 изолированных комнаты.6 спальных мест.Есть 2 с/узла и 3 лоджии.Мебель и бытовая современные.Берут иностранных студентов,командировочных.Связь с агентом по ТЛФ,указанному в обьявлении."
3,75000,544.5,37500.0,137.74,67.0,21.0,0.0,50.0,0.0,Горьковская,,,,7,10,2000.0,44.00949,56.321067000000006,https://nn.cian.ru/rent/flat/248505855/,tel:+79587284941,"Ценителям просторных квартир в центре города!

               Сдам на длительный срок 3 комнатную квартиру с отличным ремонтом из экологически чистых материалов премиального качества, расположенную на 7 этаже кирпичного дома в центре Нижегородского района. 


         Двор огорожен, что является неоспоримым преимуществом с точки зрения безопасности и удобства. Хорошие соседи по площадке и подъезду. 


         Проект квартиры учитывает все современные требования. 2 отдельные спальни, большая гостиная, функциональная кухня, укомплектованная бытовой техникой ведущих производителей, 2 санузла, отдельно постирочная, в большом санузле есть сауна. В прихожей есть гардеробная, также шкафы под хранение вещей есть в спальне и холле. Особая гордость квартиры-столовая, которая расположена в эркере с большими окнами, что позволит Вам наслаждаться прекрасными видами на город во время семейных ужинов. Квартира снабжена кондиционерами, есть теплые полы в прихожей, холле, на кухне и в столовой. Полы-паркет, высота потолков-3м. Ремонт квартиры выполнен по индивидуальному дизайн проекту.


              Инфраструктура в данном районе: рядом детский сад 20, лицей40, магазины, фитнес клуб, ТЮЗ, концертный зал Юпитер. В шаговой доступности парки, недалеко до площади Минина, Кремля и набережной. 


             Звоните!  Оплата за месяц вперед, без залога за мебель. 75000р+счетчики."
3,75000,750.0,162500.0,100.0,52.4,18.3,35000.0,70.0,1.0,Горьковская,7.0,пешком,630.0,6,6,2010.0,43.987068,56.31150600000001,https://nn.cian.ru/rent/flat/253277724/,tel:+79587298725,"Центр города, в квартире есть все необходимое для комфортного проживания.
2 уровня, детская комната.
В квартире есть все необходимое для комфортного проживания.
Без домашних животных."
4,80000,444.44,168000.0,180.0,94.3,33.0,40000.0,60.0,1.0,Горьковская,20.0,пешком,1800.0,4,11,2011.0,44.018347,56.31428199999999,https://nn.cian.ru/rent/flat/241704269/,tel:+79587280092,"Новый дом в самом центре города, за оперным театром. Квартира с дизайнерские ремонтом, дорогостоящая мебель и вся бытовая техника. Планировка: огромная кухня студия+три спальни. Сдается на долгосрочную аренду, фото соответствуют"
